,amino_acid,lipid,nucleotide,Angiogenesis,Antigen processing machinery,CD8 T effector,Cell cycle,Cell cycle regulators,DNA damage repair,DNA replication,EMT_1,EMT_2,EMT_3,Fanconi anemia,FGFR3-related genes,Homologous recombination,Immune checkpoint,Mismatch repair,Nucleotide excision repair,Pan-F-TBRS,WNT target
TCGA.QA.A7B7.01A.11R.A32O.07,0.704024192521329,0.642923481200346,0.607860122624259,-0.215559022845714,0.484273650536431,-0.108217827188579,0.219753814484288,0.0411118495853766,0.164599554497736,0.280773080883488,0.0218191578160008,-0.368475442236324,-0.328473173519895,0.0633346875695756,-0.127997850960281,0.0458675769734034,-0.292618978403503,0.261844217595131,0.30123064844831,0.0414796079138895,0.0438599967099796
TCGA.G3.A25S.01A.11R.A16W.07,0.824838980833277,0.614228388686579,0.817028092643141,-0.39072759450805,0.407733342885813,-0.0995133012433326,0.148733742550893,0.0857287222850198,0.147680469559594,0.198127465075764,0.110605893653847,-0.370142044943258,-0.330063915000627,0.0350478695554217,-0.229954177195947,0.0847988104718691,-0.298660413216141,0.218047031584341,0.264053154557595,0.0126427496830275,0.11322181580625
TCGA.DD.A4NE.01A.11R.A27V.07,0.643863209895452,0.795048427460695,0.708753017794791,-0.298145796485256,0.419165613939607,-0.197407524017587,0.205258766025218,0.118107313978763,0.124837604978545,0.245370003683819,0.19565594694881,-0.251626621261684,-0.249021775575752,0.0536258685856342,-0.231085629565427,0.0571917625802217,-0.295014719794722,0.232034748687044,0.253579691412047,0.2040305115511,0.139902049676213
TCGA.FV.A495.01A.11R.A266.07,0.80732693079759,0.649037494716484,0.809550666154262,-0.0211193811304524,0.413352524921608,0.0321664380285826,0.179129364220116,0.0892605322095108,0.0991464392112,0.208053545058966,0.0794139335573204,-0.191151158812168,-0.284403659297781,-0.0142316776051459,-0.257463673937199,0.0204400996678423,-0.245548652839803,0.19797974349518,0.251510156046198,0.197656689786361,-0.0832836985878311
TCGA.G3.A25U.01A.11R.A16W.07,0.720918294744215,0.718702283470859,0.736835417761319,-0.108725276913666,0.379239201159974,-0.18703319757318,0.18562665375958,0.070899425378322,0.116223735580369,0.230721355469018,0.0861734250124579,-0.294683916431968,-0.260598359877985,0.0508166909935561,-0.323174696779494,0.0470923147353064,-0.293686645762633,0.202395078581757,0.255242844002369,0.137213761540729,0.27563608262209
TCGA.ED.A4XI.01A.11R.A266.07,0.801363056508499,0.804808388400752,0.420829757632548,0.0488606193344068,0.454961845559119,0.0693118669552917,0.102365104600274,0.118049923599137,0.0164048140422155,-0.00880408329025145,0.203006420700791,-0.193701902863072,-0.0845977236721993,-0.0574469808612122,-0.125391607656318,-0.0759381898754694,-0.289949810005678,0.0607287009504414,0.144654276728921,0.201563478250469,0.141475603076761
TCGA.UB.A7ME.01A.11R.A33J.07,0.671987395012351,0.615889233703133,0.392414034040057,-0.0220354413397623,0.459610515827641,0.0747316248818181,0.140668631857821,0.0425591097200672,0.0740985432465467,0.175877640929307,0.190938438150015,-0.252220023261687,-0.18556054734279,-0.0520241063725995,-0.285435374562717,0.0147421050262728,-0.216224372467363,0.175380150042324,0.239151201122084,0.213811196409599,0.0184834574822254
TCGA.DD.A39Y.01A.11R.A213.07,0.722489994087776,0.514288731105468,0.763257578262945,-0.391433783607266,0.445450727714429,-0.265746051017995,0.196193180710822,-0.0392803142577875,0.130296734500405,0.205171572533282,0.105084561347956,-0.296528303512655,-0.26332893785773,0.0257438703994382,-0.186990130950162,0.0828986655955075,-0.300535341261443,0.203219309943807,0.248493989222117,0.0775868624959448,0.210190290692216
TCGA.LG.A6GG.01A.11R.A311.07,0.748566031664945,0.80506036563812,0.564766980892908,-0.188024385231137,0.444521328701361,-0.197567454559729,0.127749586798077,0.0924403128360599,0.0682899460121537,0.141667172086487,0.0331245396836266,-0.293931301191902,-0.32179319732171,-0.0155616775149872,-0.122652604728693,-0.0138171086460117,-0.296681322501656,0.167619149573474,0.221320427492691,0.137845879901593,0.0653775289056692
TCGA.DD.A4ND.01A.11R.A266.07,0.663421673224095,0.732338562561061,0.448519518443419,0.0669257224942625,0.404156087306086,0.12037370513987,0.157869595632498,0.167729075175593,0.0477918990515232,0.133693905057393,0.177899814355992,-0.0797755659381205,-0.116894823032897,-0.0601654137018247,-0.138246591507949,-0.0347778611901031,-0.239737444349632,0.122938207657664,0.218368638145672,0.371858628347054,0.229188864834744
TCGA.CC.5260.01A.01R.A131.07,0,0.254877900060787,0.260065118263385,-0.18842651800494,0.465650135398463,-0.0562840376797952,0.192695012360218,0.23340465033543,0.0844491129939653,0.146144718969235,0.224405007301013,-0.116758763008428,-0.149564020327084,0.00480023972554348,0.131433706495758,0.00106156961832893,-0.193561309712184,0.160980021675913,0.196577199007994,0.256635228607805,0.385198219739902
TCGA.DD.AADU.01A.11R.A41C.07,0.67281380870388,0.65012840639451,0.591830192480014,-0.385624808758877,0.398326812327434,-0.0659093267902506,0.0942070396130946,0.103972135863974,0.0672653501472832,0.0312010888089388,0.120550363812087,-0.363905305125902,-0.139030885591416,-0.0462007926884545,-0.283681091264552,-0.0483766792953606,-0.291707555048148,0.0560114617797726,0.162364183440362,0.0189055318257068,0.18942616185583
TCGA.G3.A3CJ.01A.11R.A213.07,0.867383718049502,0.73337413016252,0.611392279316644,-0.102180450986398,0.353207103904049,-0.0962321617187256,0.110142736538817,0.0820725960231395,0.0846172620736036,0.0659418813247983,0.00826355567891232,-0.26798221976331,-0.0849997229440054,-0.03043948032347,-0.413081059866256,0.0227979285031634,-0.282476138491768,0.0820693906149606,0.19727197980601,0.146523009524322,0.149839492628114
TCGA.BD.A3EP.01A.11R.A22L.07,0.58865679210656,0.664202434297569,0.285883347608525,0.101252010192449,0.450741267266182,-0.00785911946065851,0.131939054852728,0.0996109723934124,0.0298876625174816,0.0548489348550772,0.132621198201597,-0.182677375577894,-0.12581316936081,-0.0645598736520401,-0.163621378688707,-0.0560033161100679,-0.237438714672151,0.0637780974602395,0.171349451127775,0.194322689118965,0.248696604449026
TCGA.DD.AACK.01A.11R.A41C.07,0.804524676822052,0.851981929350953,0.837601231793376,-0.125896193445899,0.419745170347397,-0.116100146422156,0.14766856328365,0.211475734719778,0.0744649210856816,0.13999126287489,0.0745172781768971,-0.124011068999428,-0.262804650262104,-0.0450918707049935,-0.113269587763486,-0.00363723293531393,-0.296616220833417,0.135311282586186,0.204612852958582,0.175131645719538,0.215155938246319
TCGA.DD.A3A5.01A.11R.A22L.07,0.889600496221492,0.78036949713987,0.708565874378091,-0.160520927656307,0.430120106817819,-0.103226946661462,0.158343760972053,0.00843248718652653,0.0920139384464944,0.16566115139079,0.082167822621691,-0.137302823604415,-0.265082148784798,0.0269499420985722,-0.31462844717223,0.0777782711148821,-0.293400198422379,0.176158825898254,0.238272384823835,0.141293631987542,0.0560938856920222
TCGA.CC.A123.01A.11R.A131.07,0.649765044811455,0.543486057434375,0.602067675428215,-0.181531823800621,0.364048553766716,-0.176920339187992,0.152307958525062,0.0587678341389988,0.101769156327443,0.156624548987472,0.0587756068311537,-0.261336519131835,-0.120197720951125,0.0162385943570459,-0.145510094153143,0.0255270567228436,-0.282137609816922,0.108338054923239,0.240985483496008,0.0640090654531378,0.203106542027722
TCGA.DD.AACY.01A.11R.A41C.07,0.872878982271478,0.709115153912607,0.622345284846579,-0.0346694925372159,0.42203092012955,-0.117806403579351,0.106334941414414,0.10394998821545,0.062829081631601,0.072100955351374,0.156367690434126,-0.262131784468608,-0.177911128004274,-0.057028587692979,-0.225916044490345,-0.000739627320649833,-0.297124013845686,0.124640954000501,0.206936797184337,0.227105995057312,0.260691398070764
TCGA.UB.AA0V.01A.11R.A38B.07,0.805692950967556,0.793379409937429,0.418868568508929,0.120654782153911,0.359085253828133,-0.0558443950686577,0.105890856780966,0.133331914910923,0.0188320814685806,0.0509966616810792,0.196060897448857,-0.172182002003719,-0.0211333965467167,-0.0879478289662903,-0.129275998919514,-0.0626939017901899,-0.28786655662201,0.0573806592124557,0.151126373808125,0.248734710740279,0.274717377383116
TCGA.CC.A7IH.01A.11R.A33J.07,0.686111727507838,0.754211482275116,0.28141248565079,-0.0895986102590879,0.442020535098372,-0.230142714380203,0.130487872292183,0.0470910489674135,0.0925808629544707,0.109025032234913,-0.0265039515459657,-0.294138330071011,-0.289269323032429,-0.0454190939115578,-0.185908284112403,0.000874995006802615,-0.295183984132145,0.166198112892801,0.194602587378909,0.161189368135992,0.224788029640755
TCGA.BC.A8YO.01A.11R.A37K.07,0.51724055256776,0.632867197709849,0.471648056897513,-0.383870726157599,0.512530356678217,0.217615856764236,0.22820487843507,0.128694985518307,0.125340092393189,0.216188318033468,0.040399988979649,-0.264560333186049,-0.102163804931102,0.0219357513410648,-0.122627077518128,0.0208948989008836,-0.0922660506698747,0.206109881264085,0.248488454997515,0.0743228789448811,0.317860800738825
TCGA.DD.AACI.01A.11R.A41C.07,0.673736879894564,0.585945280599012,0.510866714810991,-0.208420288020426,0.459381040871801,0.242407365190117,0.100456176796246,0.0899518539880556,0.0836563700262991,0.0921020398449562,0.222933859810224,-0.186619635905041,-0.166649093527426,-0.0392702815785719,-0.19751954160641,0.0309995104303806,0.0450693607638224,0.117807126870111,0.204575763810151,0.170707380346407,0.0650131835684874
TCGA.G3.AAV1.01A.11R.A38B.07,0.767506610267027,0.754192609258277,0.579148078909625,-0.0540505764773902,0.423139626196288,-0.1981758251177,0.135931983795349,0.123870042059397,0.077759396781634,0.100371474287273,0.0646474623409558,-0.224586774402219,-0.158367137205088,-0.0368678428225632,-0.165676354056701,-0.0371140328335901,-0.296616220833417,0.108548162324898,0.178199146566428,0.167694952086792,0.258249050249463
TCGA.RC.A7S9.01A.11R.A33R.07,0.811349117193471,0.596223832853701,0.784592895763181,-0.239368781592103,0.470587820825597,-0.00978209969648543,0.204176632899123,0.0803816895852688,0.0972596989061251,0.201819196305874,0.073561166225755,-0.295277652034361,-0.234764229865078,0.0212551718047376,-0.155648336183747,0.0780100244801742,-0.243579776496646,0.227988622386137,0.25743526576142,0.0797747070473408,0.108634215669678
TCGA.2Y.A9H9.01A.21R.A39D.07,0.912327192900008,0.738919643469932,0.843323274336812,-0.151351777595375,0.468880561893406,-0.00658760672332129,0.130466687812394,0.0792558117855621,0.0841008143199885,0.134365593440898,0.101352960708823,-0.253825318148358,-0.185529470753758,-0.0229903557083577,-0.229519973314111,0.0322777454293311,-0.299337470565833,0.155169428576556,0.216461069606946,0.151197048336291,0.0854988070603066
TCGA.DD.AAEB.01A.11R.A41C.07,0.840067300486201,0.720737041611977,0.56491900804353,-0.0202241555223186,0.341254977874413,-0.015097766779874,0.102196086432183,0.0902923622338932,0.0771809697343711,0.0722927653588173,0.0485404439887531,-0.155758798016183,-0.256153128280759,-0.043993081332781,-0.224645900156366,-0.038389583163308,-0.291395067040598,0.0993855974736282,0.174157254389004,0.0852691955344551,0.139824772817111
TCGA.EP.A3RK.01A.11R.A22L.07,0.694261755944773,0.685255926162584,0.743855459755779,-0.171782737994622,0.486877099513699,0.148999777630657,0.175636187705535,0.103836410276705,0.0927087100472316,0.141093361587085,-0.0111543701030417,-0.144277558694405,-0.162587934005082,-0.0369335383615674,-0.231394929426399,0.0161835895283975,-0.0425546226840216,0.173397885054939,0.204614426313652,0.123270714623121,0.209301419756385
TCGA.MI.A75H.01A.11R.A32O.07,0.822059580371723,0.642612931556967,0.615745232289077,0.0598153464920986,0.48394288829726,0.162926597031929,0.143432905087507,0.111453488658917,0.0795207923790116,0.133741123341641,0.00343585135351417,-0.181261274698845,-0.194308406009618,-0.0237172273103686,-0.129168465707024,0.0283783235636494,-0.298907799555452,0.124164594364646,0.205308709992735,0.17562275436033,0.21885393186619
TCGA.DD.AAEI.01A.11R.A41C.07,0.817591364032528,0.852955916288841,0.950790009365682,-0.144466006232415,0.456841370902388,-0.0147374809182031,0.17768574807037,0.0745528433293491,0.0842725591661416,0.185807525610816,0.0544959720947651,-0.287944472385437,-0.278128543083548,-0.0376466897718954,-0.255739715056381,0.0507570722689576,-0.207818016264984,0.154586995148043,0.232892272908388,0.084268491094413,0.259456449456333
TCGA.G3.A25Z.01A.11R.A16W.07,0.831385699375503,0.748717275280731,0.82777410580366,-0.0357798589670918,0.450341159459545,-0.262362129857287,0.115235908734323,0.0259543532662361,0.0867516809104123,0.098509643373259,0.117137889027062,-0.2409654684554,-0.182573829534013,-0.0378231597416762,-0.225716381193355,-0.0275687606252295,-0.294428804780565,0.129559924140426,0.213681941971409,0.1403979443654,0.187904997797553
TCGA.FV.A3R3.01A.11R.A22L.07,0.768627423160837,0.663049325017107,0.222762752761392,0.243631214772769,0.382858618220704,-0.139248892746776,0.0993719398019619,0.112275765468223,-0.0024283290865519,-0.0504615927741113,0.236325514359776,-0.1229596707696,-0.131011013522512,-0.146255210931999,-0.143679211800571,-0.13970617842915,-0.241154809908871,0.00134614368747475,0.0974412109684138,0.261509234092142,0.162462000914592
