Cell	UMAP_1	UMAP_2	Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Patient	Sample	Tissue
HCC2_COL6_ROW7	8.84962080040948	-4.41079024734789	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL6_ROW17	6.73531435051934	-5.33385018768602	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL6_ROW25	7.80832193413751	-5.52064828338915	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL7_ROW40	6.76582525292413	-5.29557589950853	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL8_ROW11	7.72766397515313	-5.67121200027757	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL9_ROW22	8.29471872368829	-6.59008340301805	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL10_ROW4	9.05495832482354	-4.64016894760423	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL10_ROW15	7.89544675866143	-5.61117486419969	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL10_ROW18	6.7292547039129	-5.3641775077849	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL10_ROW21	6.72177932778375	-5.31972341003709	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL10_ROW22	6.70513294259087	-5.25491647186571	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL10_ROW25	9.00506780663506	-4.54014234009081	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL10_ROW30	8.99551485100762	-4.61632327499681	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL11_ROW9	8.95911119500176	-4.65344409408861	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL11_ROW10	8.92145345726983	-4.70414809646898	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL11_ROW12	9.02511785546319	-4.61618737640672	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL11_ROW15	6.63500164071099	-5.26426772537523	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL11_ROW26	7.55639455834405	-5.93514041366869	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL11_ROW33	8.94172952691094	-4.63690833511644	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL11_ROW35	6.75780294457452	-5.30417470398241	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL12_ROW3	7.5430278591253	-5.51005916061693	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL12_ROW4	7.21778486290948	-5.85966901245409	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL12_ROW17	7.11750505486504	-5.44882516327196	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL12_ROW31	8.95711706200616	-4.52103738251024	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW26	6.72060487786309	-5.29281405868822	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW34	6.7881974987127	-5.21588019790941	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW11	8.80969141045586	-4.65834598007494	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW2	7.57246206322686	-5.59810761871629	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW3	6.66458843270318	-5.42263965072923	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW23	8.92141912499444	-4.50866250458055	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW28	8.83396909752862	-4.47053460541063	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW30	6.6892361454107	-5.24500684204393	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW19	7.86714933434502	-5.55584124985033	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW27	6.81374357262627	-5.29480008545213	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW29	6.82647417107598	-5.38001326980882	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW16	6.66795347252862	-5.23277072372728	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW2	8.51127718010918	-5.08098773422533	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW28	7.76010702172295	-5.46466903152757	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW37	9.0258159450628	-4.6246812767058	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL19_ROW7	7.43276403466241	-6.55093745651537	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC2_COL20_ROW17	8.89163587609307	-4.66929940643602	4	Immune cells	CD8T	CD8T	Patient 2	Patient 2	Tumor
HCC5_COL1_ROW3	7.61579130211846	-7.02796678009325	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL1_ROW9	8.29021261254327	-6.72624997558885	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL1_ROW13	8.53686140099541	-5.67011098327928	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL1_ROW16	7.40529821434991	-7.17056588592821	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL1_ROW18	7.99803350487725	-7.39396886291795	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL1_ROW19	7.92703531304376	-6.12327556076341	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL1_ROW22	8.45031354943291	-6.44402675094896	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL1_ROW27	7.64375303307549	-6.28914431991869	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL1_ROW31	8.20178220788018	-7.4387362426787	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL1_ROW32	8.35527132073418	-7.41082982483202	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL1_ROW34	7.65930078545586	-6.94554643097215	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL2_ROW6	8.10892103234307	-5.94433717193895	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL2_ROW7	7.5557174495794	-7.06895379486375	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL2_ROW11	6.91769311944024	-5.68609456482225	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL2_ROW13	7.70774362603204	-7.21527890625292	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL2_ROW18	8.69677923241631	-5.43056373062425	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL2_ROW20	8.07383249321954	-7.05974511566454	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL2_ROW21	8.08270738640801	-5.67703084411913	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL2_ROW22	7.83834741631524	-7.55764512481981	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL2_ROW26	8.56984231987969	-6.16616849365526	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL2_ROW27	8.68232248345391	-5.89423016968065	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL2_ROW34	8.65366838494317	-5.47362021866136	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL2_ROW40	7.61874101677911	-6.51882771911913	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL3_ROW1	8.38424299279229	-7.37204007568651	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL3_ROW2	8.30816743889825	-6.99422673645311	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL3_ROW3	7.77302549401299	-7.37838105621629	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL3_ROW6	7.21739576378838	-6.62094048919969	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL3_ROW10	8.21095464745538	-7.25452737274461	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL3_ROW14	8.2235059551336	-7.54237298431688	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL3_ROW15	7.92820928612725	-6.34405736389452	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL3_ROW16	8.36150072136895	-6.19311313095384	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL3_ROW21	7.2910518459417	-6.91754178467088	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL3_ROW24	7.61551950493829	-7.92940549316698	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL3_ROW26	8.04646108666436	-5.77273492279344	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL3_ROW30	7.74619291344659	-6.02176169815355	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL3_ROW39	7.31026647606866	-7.00858239593797	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL4_ROW1	6.88245485344903	-5.67834071579271	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL4_ROW2	7.99299333611504	-7.13186768951708	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL4_ROW12	6.32996414223687	-7.02450494232469	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL4_ROW14	7.85317037621514	-7.46977834167772	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL4_ROW16	8.01036165276543	-7.52477483215624	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL4_ROW18	7.99147317925469	-7.45260171356493	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL4_ROW22	7.75988958397881	-8.08548860016161	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL4_ROW25	8.39001653710381	-6.96627549591356	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL4_ROW33	7.7352247051336	-6.70182303848558	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL4_ROW36	7.81213281670586	-7.04455022278124	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL5_ROW1	8.2004174999334	-6.27315120163255	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL5_ROW7	8.32734678307549	-6.92975930633836	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL5_ROW16	7.4934501461126	-6.92301968994432	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL5_ROW18	7.98860834160821	-6.93402509155565	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL5_ROW21	8.37753770867364	-7.45470647278124	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL5_ROW22	8.21975420037286	-7.63761453094774	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL5_ROW35	8.19018266716973	-7.61175851288133	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL6_ROW2	7.74505231896417	-6.95186356964403	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL6_ROW9	8.34131334343926	-5.94580058517748	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL6_ROW10	7.37770746270196	-6.90280370178514	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL6_ROW12	8.20827959099786	-5.76354960861498	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL6_ROW14	7.88943479577081	-7.59582261505418	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL6_ROW21	7.92959974328057	-7.44317845764452	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL6_ROW22	7.83355901757256	-6.51007251205736	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL6_ROW23	7.60441873589532	-7.30809907379442	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL6_ROW25	8.31595037499444	-7.27549104156786	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL6_ROW32	7.54183290520684	-7.30773095550829	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL6_ROW34	8.35207841912286	-7.52485684814745	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL6_ROW36	8.48221300164239	-5.81655482712083	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL7_ROW5	8.75846860924737	-5.41225223007494	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL7_ROW7	7.40331647912042	-7.22578076782518	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL7_ROW13	8.39451311150567	-7.44411210480028	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL7_ROW18	7.8726062587835	-5.99903802337938	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL7_ROW20	8.08259008446709	-7.11937074127489	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL7_ROW26	8.51732252160088	-5.75249413910204	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL7_ROW31	8.85830400506036	-5.06510381164842	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL8_ROW2	7.62086961785333	-7.40631417694383	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL8_ROW5	7.87914274254815	-6.54144839706712	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL8_ROW7	7.93684003869073	-7.3246939605742	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL8_ROW10	7.61595819512383	-7.46120194855028	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL8_ROW19	7.98038766900079	-5.76975564422899	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL8_ROW25	7.73974798241631	-7.05210618439012	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL8_ROW31	7.9933223537542	-7.59267644348436	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL8_ROW32	8.35158155480401	-5.60364942016893	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL8_ROW33	7.76480577507989	-5.90732984009081	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL8_ROW36	7.74123762169854	-6.60236243667894	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL9_ROW6	8.02246664086358	-7.48988751831346	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL9_ROW15	8.17978475609795	-6.83921460571581	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL9_ROW16	7.49071119347588	-6.10288600387865	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL9_ROW17	8.55718706170098	-6.58237056198412	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL9_ROW18	8.15089128533379	-7.36400155487352	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL9_ROW31	8.35861681023614	-7.2630074447661	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL9_ROW32	8.34355161705987	-5.59353665771776	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL9_ROW33	8.37282178917901	-7.41554765167528	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL9_ROW35	8.44753931084649	-5.97688130798631	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL9_ROW40	7.47264192620294	-7.27840260925584	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL10_ROW2	7.75054643670098	-7.43196896972948	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL10_ROW4	8.02814577141778	-7.16958455505663	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL10_ROW5	6.50124834099786	-6.96695165100389	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL10_ROW7	7.00713823357598	-5.85052565994554	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL10_ROW16	8.32728193322198	-7.19052056732469	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL10_ROW22	7.61119840661065	-7.54829816284471	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL10_ROW23	8.32168767968194	-7.19619492950731	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL10_ROW32	2.33956311265008	-12.5335724777251	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL10_ROW37	7.8524007610418	-7.6428730911284	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL11_ROW2	8.17942235985772	-7.11519936981493	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL11_ROW8	7.75299547234551	-7.31862096252733	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL11_ROW11	7.8861789516546	-7.23604802551561	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL11_ROW16	7.87551496544854	-6.53109149399095	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL11_ROW26	8.04549215355889	-6.36079291763597	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL11_ROW29	8.01463697472588	-6.14246348800951	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL11_ROW30	7.93511674920098	-6.82017545166307	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL11_ROW31	8.23559377709405	-5.74570826950365	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL11_ROW36	8.01144025841729	-5.92345742645555	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL12_ROW1	7.5435218624212	-7.37124566498094	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL12_ROW4	7.92860887566583	-7.51256398620897	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL12_ROW6	8.15705488244073	-6.82216863098436	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL12_ROW10	7.57119749108331	-7.21881322326952	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL12_ROW14	8.04057691613213	-7.46843366089159	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL12_ROW16	8.12649820366875	-7.34960965576463	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL12_ROW17	7.94194696465508	-6.29839543762499	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL12_ROW27	8.36188314476983	-5.70327357712083	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL12_ROW28	7.5815381816961	-7.38159207763963	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL12_ROW29	7.45136354485528	-6.81113175812059	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL13_ROW1	6.79463193932549	-5.61420182647997	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL13_ROW2	7.64976881066338	-7.37595967712694	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL13_ROW3	8.74584577599541	-5.29618672790819	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL13_ROW6	7.46955869713799	-7.28860120239549	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL13_ROW7	7.77038381615655	-6.93818597259813	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL13_ROW10	7.84944055596368	-7.60751561584764	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL13_ROW17	3.39514730492608	-3.55553893509203	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL13_ROW26	6.84576700249688	-6.88054303589159	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL13_ROW33	7.33836362877862	-6.29344539108568	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL14_ROW3	7.85393045464532	-7.25836114349657	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL14_ROW6	8.33496091881768	-6.82236604156786	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL14_ROW13	8.45134542504327	-6.01413421097093	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL14_ROW15	7.63874528924004	-7.07726411285692	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL14_ROW28	7.79665372887627	-7.5286324447661	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL14_ROW29	8.09238241234795	-7.38729123535448	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL14_ROW30	7.75471876183526	-6.70056847992235	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL15_ROW1	8.31709478417413	-6.33459453048998	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL15_ROW9	8.38162706414239	-5.64458064499193	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL15_ROW15	8.02877805748956	-7.43710832062059	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL15_ROW22	7.59125993767754	-7.33925847473436	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL15_ROW30	7.96611974755303	-7.19992284241014	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL16_ROW5	8.0200786403753	-7.1540568298369	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL16_ROW7	7.8179416469671	-6.41333846512132	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL16_ROW10	7.67372797051446	-6.52014760437303	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL16_ROW22	7.15881345788018	-6.19638137283617	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL16_ROW31	8.55531213799493	-5.63881329956346	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL16_ROW32	7.8997754863836	-7.97942285003954	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL16_ROW36	8.57646654168145	-5.62342624130541	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL17_ROW6	8.49185178795831	-6.35303763809496	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL17_ROW9	7.52506349602715	-6.13782433929735	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL17_ROW10	7.94260404625909	-7.27278737488084	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL17_ROW14	8.53449819603936	-5.78014258804613	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL17_ROW16	8.69974802056329	-5.45295218887621	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL17_ROW27	7.90028760949151	-7.24498109283739	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL17_ROW29	7.78971765557305	-7.53021554413133	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL17_ROW31	7.80831049004571	-7.39879254761034	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL17_ROW34	7.74661634484307	-7.45536355438524	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL17_ROW38	7.91845129052178	-6.52188710632616	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL18_ROW1	8.19913766900079	-5.55088595810228	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL18_ROW17	6.88175676384942	-6.60910825195604	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL18_ROW21	8.43649480858819	-5.85850028457933	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL18_ROW22	7.41157339135186	-6.95648126068407	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL18_ROW23	8.38856313744561	-5.63381223144823	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL18_ROW24	7.90509317437188	-7.30342702331834	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL18_ROW39	8.33200071373956	-7.08952264252	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL19_ROW4	8.38651559868829	-5.75614718857103	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL19_ROW9	7.5746850780584	-6.7047422355681	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL19_ROW12	7.8182964138128	-6.28891448440843	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL19_ROW14	8.16083524743096	-7.15893105926805	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
HCC5_COL19_ROW15	8.09120462456719	-7.45181493225389	4	Immune cells	CD8T	CD8T	Patient 5	Patient 5	Tumor
