,amino_acid,lipid,nucleotide,Activated B cell,Activated CD4 T cell,Activated CD8 T cell,Activated dendritic cell,CD56bright natural killer cell,CD56dim natural killer cell,Central memory CD4 T cell,Central memory CD8 T cell,Effector memeory CD4 T cell,Effector memeory CD8 T cell,Eosinophil,Gamma delta T cell,Immature  B cell,Immature dendritic cell,Macrophage,Mast cell,MDSC,Memory B cell,Monocyte,Natural killer cell,Natural killer T cell,Neutrophil,Plasmacytoid dendritic cell,Regulatory T cell,T follicular helper cell,Type 1 T helper cell,Type 17 T helper cell,Type 2 T helper cell
TCGA.DD.AACF.01A.11R.A41C.07,0.743824727695797,0.636909964527227,0.86334462225567,-0.296773443713914,0.0084990574051918,0.12966730059957,0.292869273912588,0.230678132849117,0.455574391450433,0.273916071079913,0.332433723666469,-0.0863916422532264,0.0401638050681489,-0.26937805487959,0.234568531820439,0.077642779973295,0.224593252301731,0.0579184525786531,-0.0893730135163395,0.155843784079411,0.0699598888342037,0.443890705098708,0.341732180644291,0.05642961097702,-0.169807770739844,0.326577737047898,0.0998765793504652,-0.0278772782554904,0.0180564492470749,0.0789777895004015,-0.10460558682516
TCGA.EP.A2KC.01A.11R.A213.07,0.691952517675274,0.756477056274868,0.523743048766675,-0.280374932940537,-0.0909875230765259,0.120858983887537,0.226457434936331,0.231959345903582,0.398061522070721,0.272688558931486,0.312278989243253,-0.149551708579889,0.0430320445471034,-0.234195445273979,0.259496293792441,-0.0290819104400823,0.259431224106924,-0.01340198750628,-0.201971620035541,0.0163678035741316,0.212369312811108,0.4199130301749,0.322332163576489,0.0323086329162068,-0.251708486065789,0.344620965934734,-0.0813993671324901,0.0468346587072516,0.0102840052771029,0.0132369429109863,-0.058114894275439
TCGA.CC.5259.01A.31R.A213.07,0.689760174269341,0.680941088383162,0.781363888676491,-0.317003157419383,-0.0203378806098727,0.237769593990828,0.222197685336931,0.299269173763134,0.374850351981403,0.289629554174928,0.304527719172762,-0.163487470188224,-0.00130342869456478,-0.355471920021191,0.214771662651757,-0.0649996797204551,0.217442256026182,0.0472567210328693,-0.075977651504187,0.199710470135084,0.00196034635431171,0.51081396948088,0.290180046849903,0.0241279241838222,-0.0333720663400695,0.389346231207172,-0.175951578866337,0.0267846338511452,-0.00402103290048718,0.0333528528903013,-0.0466189491314374
TCGA.DD.AACB.01A.11R.A41C.07,0.695079538889804,0.560944760618793,0.345008892582331,-0.14707915309138,0.0836889055856728,0.345930544996042,0.148845201467991,0.297079338734263,0.306732378820077,0.302223465949238,0.354973861560015,-0.100772254243976,0.189941032221034,-0.297782027055812,0.261131765512093,0.0588279718918162,0.25233959305974,0.019527881169598,-0.0737802185231887,0.231910189421394,0.113221583958043,0.461912306996353,0.308478294483023,0.0408096922299608,-0.341405872184022,0.311885998157036,0.0897679428627322,0.123841555740143,0.0312091891677293,-0.0922407258111217,-0.0697169594472266
TCGA.BC.A217.01A.11R.A155.07,0.716813550968281,0.518675308001675,0.471990223532632,-0.290373910455715,-0.00534271388764351,0.209184796950459,0.236921214429389,0.288799931380872,0.346332871330844,0.280548399275186,0.373809680617042,-0.123247520408212,0.0800901308982101,-0.292126654333694,0.196580991587112,0.0531415082030266,0.245378608934048,0.0708453524432042,-0.13116799579572,0.141433209275136,-0.0267663266195594,0.43917890761131,0.345189740462351,0.0960355440389208,-0.113814005229326,0.323323182319356,-0.00357597327512717,-0.0384785021954734,0.00910828649687199,-0.0511908025035205,-0.0272569704594111
TCGA.G3.AAV0.01A.11R.A37K.07,0.838607610802547,0.775938849267403,0.43678173638023,-0.2185849124397,-0.0639202738800071,0.159019573965635,0.171209314353418,0.245375071167154,0.328299198478467,0.305700883840259,0.278549762455869,-0.12618060751568,0.00340407332128441,-0.292689023344505,0.163037553939055,-0.0269497490412561,0.223847706442731,-0.0367122712367588,-0.112503630655543,0.0369014650312328,-0.0628766928192893,0.434488813736216,0.300664915193644,-0.0568941271106203,-0.126002438091314,0.319522169323665,-0.053437171356627,-0.0417081750553745,0.0221689360677231,0.0586638185140973,-0.0879487432385876
TCGA.BC.A10Z.01A.11R.A131.07,0.774247171575277,0.974725190626392,0.596896102726279,-0.263981048082468,-0.188011787002846,0.0680968124932353,0.176822106543332,0.247766109488491,0.32137702924444,0.188133590115929,0.33044646137389,-0.166997429636699,-0.19132808172572,-0.283974863768773,0.215695839581272,-0.0679669645892627,0.237902352283328,-0.0271144348697837,-0.208943755761476,-0.0246825890787511,0.128934412536509,0.454637871691454,0.328877047613063,-0.0410662067833481,-0.0461266099693121,0.283050972665295,-0.0878141534874803,-0.0538053251980901,-0.0673755541311351,0.0712410172613752,-0.128729857817759
TCGA.DD.A73C.01A.12R.A33J.07,0.716262844658404,0.836992452783453,0.377812736345092,-0.294810696982114,-0.170739457501304,0.148766347718346,0.105934593091298,0.139989399839893,0.414518027476379,0.292994093991518,0.321748804201192,-0.101676197608501,0.0815525404816853,-0.312034210984161,0.173059679531338,0.0158492721628588,0.231578806540007,-0.0110778530058715,-0.154223050282436,-0.0223001300613292,0.049319042797441,0.42502313134667,0.330621755465072,0.000357498102838451,-0.0801046809703598,0.353735142835537,0.0822464057082216,0.0251952490162636,0.0341219892604551,-0.0116533619793839,-0.0548426540443428
TCGA.ZS.A9CF.01A.11R.A38B.07,0.783071627412375,0.805545520789563,0.695517138993232,-0.329102574122737,0.0178009284555289,0.0659308644652949,0.170783590865641,0.262403987664534,0.402344356847808,0.313488329405558,0.316352133181843,-0.128238894111256,0.09243677934217,-0.157382419153431,0.210275674947134,-0.00676868781215058,0.17367989528529,-0.0201547902152732,-0.131243860661656,0.086678087688495,0.0762104650231662,0.406902146922334,0.392530355624924,0.0417022065797481,-0.0805770752672768,0.302329919329018,-0.0642371658776382,0.0399787538565195,-0.0271894201022998,0.0503251895649885,-0.103137243222721
TCGA.G3.A7M5.01A.11R.A33R.07,0.9361970963011,0.822258305664844,0.675817940450873,-0.329664249172796,-0.142804120239554,0.198547300822858,0.0855372137572368,0.213072202458888,0.396564479914312,0.237760140424038,0.297215500894524,-0.0829147452854722,0.00573446056941527,-0.194392053259661,0.179046448025589,-0.0256327688387281,0.204243638402166,0.0535548614852883,-0.1443303293898,0.128814653835915,0.119797424267262,0.399358304857509,0.310743404521478,-0.0555759447404582,-0.0682775860466508,0.262351064695592,-0.0825385041781666,0.00651126004688397,0.00564953563259515,0.0533928225300087,-0.176999071806908
TCGA.ZS.A9CE.01A.11R.A37K.07,0.774963935340694,0.804920495155105,0.69877174679059,-0.290385942049113,-0.169614937109497,0.0167935305153795,0.0539697178875108,0.19124013219539,0.345743344902633,0.239328757488325,0.282696468160442,-0.0397046646751635,-0.0450556365291432,-0.315545222354066,0.174657120822318,-0.0931783826063877,0.251674895046619,-0.000502639826752577,-0.187223503351662,0.108601083583062,0.02759719923499,0.433348770730273,0.295738827849625,-0.104637223606548,-0.219291595291403,0.283452318539306,-0.0571085234411171,-0.0418798299186359,0.0152618770430141,0.0338503761127132,-0.0758766445146616
TCGA.ES.A2HT.01A.12R.A180.07,0.920842000186964,0.715277851207333,0.794458450440879,-0.22262883432574,-0.0725130623322957,0.181880160069998,0.235820369167424,0.249775397492829,0.469894688879523,0.343450659069741,0.349462661268217,-0.169898452365069,0.10399786236879,-0.214213713176584,0.220821719074694,0.0301053007794936,0.254265907450255,0.0410795363508555,-0.10466291540946,0.249400940394071,-0.0953525228777159,0.456550712906919,0.335955245461699,-0.0250303698039972,0.0233730687727737,0.352563595211315,0.0613446410969738,0.0389940752241824,0.0294587956842471,0.0899968279310928,-0.198989274463961
TCGA.DD.AAVQ.01A.11R.A41C.07,0.594967152380187,0.543959700476286,0.434391192631169,0.0781808966812809,0.279987007704635,0.40817402664579,0.303467516781916,0.242732992787156,0.327150284839478,0.415655848079462,0.35784740265863,-0.0455431059489311,0.208114963017908,-0.312237826009214,0.296294315058219,0.212172748335126,0.196515699849837,0.0943594041573334,0.0648543065841089,0.335720047489703,0.0418101286487423,0.512771716589705,0.339810102519152,0.0804710917884891,-0.188303497080809,0.305629635360907,0.0736733814581187,0.107156288753578,0.078194345826552,0.00657672801387853,-0.0291515415248649
TCGA.DD.AACU.01A.11R.A41C.07,0.714260647322065,0.797413641820829,0.496940102812947,-0.259524237813837,-0.0424236582297343,0.124021074484502,0.187685257029271,0.192153958268963,0.43346823062407,0.294673858328492,0.319432175143051,-0.192386190170535,0.00865254330493862,-0.221152705407832,0.186408523402557,0.00323815157420145,0.250474071627866,-0.0176701126578211,-0.121608319186127,0.0580592960954258,0.0910048000396319,0.538781122158834,0.370280441449501,-0.022016018458443,-0.132926860035016,0.346739708749891,-0.0476589366283653,0.0393506757844933,0.00174453447636308,0.0941765874561896,-0.168781864549896
TCGA.DD.AADR.01A.11R.A41C.07,0.864978642392403,0.689007923569508,0.972068652430875,-0.333096707812045,-0.0200338488657518,0.21741816402031,0.225380287410081,0.258734429951792,0.37636441812185,0.336801094771615,0.295803516179069,-0.0696433871345596,0.0343506339837534,-0.242165966883343,0.237112789410204,-0.0744385948583659,0.263668948236313,0.0562599815575187,-0.115829429409969,0.03502085515864,0.128147759906162,0.44866569178986,0.314965029293531,0.0753466052714643,-0.208215793369844,0.251030958369549,-0.0407945160436571,-0.0351267533018361,0.0181010316414944,0.13547133814838,-0.0533385180167803
TCGA.DD.AACS.01A.11R.A41C.07,0.704671634222089,0.742042826251169,0.644613195172298,-0.3325116296349,-0.0578676660731302,0.0620881326346383,0.175940652917152,0.284552873323852,0.390578792330407,0.269391957590534,0.320883766918081,-0.134162484333342,-0.0635565086886788,-0.375394307950395,0.166528441154,-0.102790076018472,0.26688551772397,-0.0237039587899532,-0.16012627583025,0.0661492630978695,-0.0232155595540654,0.422737190881252,0.364653139740651,0.0179268723553764,-0.155090631320995,0.219193276902195,-0.102822867228299,0.00450139336447065,-0.0105683097230003,0.0419388367138919,-0.148578480440745
TCGA.ED.A8O6.01A.11R.A36F.07,0.637895284806543,0.639704271770102,0.439255794308311,-0.335039167360165,-0.0287118405645255,0.0860086881510764,0.207121010652453,0.211795979969936,0.373921618464433,0.32778353746314,0.312406765108506,-0.134387952190681,-0.0585899207587805,-0.357196323007053,0.211505504579184,-0.0940481608264374,0.252533207287838,-0.0457451564907032,-0.151019143923032,0.10495484849884,0.217010594124655,0.466629935324779,0.302823257137397,0.050674035912856,-0.220159011025117,0.253235501211099,-0.163638494454963,0.0786915108415345,-0.0435086519296825,-0.0100355952631589,-0.118586540468034
TCGA.EP.A12J.01A.11R.A131.07,0.725731400292225,0.797591267875563,0.421379532596069,-0.279476710493513,-0.131821634796016,0.0515569124104432,0.135965907348446,0.250906683582432,0.351970640133777,0.294180419630562,0.318978286921106,-0.162047542999432,0.0449512654854733,-0.223984217892683,0.216036694609049,-0.00648876363772569,0.248750729226948,-0.164747337432791,-0.231963767357506,-0.0347036969754434,0.117183437225687,0.405550129513451,0.333256089112893,-0.0775832273360336,-0.280553412367874,0.24539680127839,-0.094666602075039,0.0840999866286759,-0.0367098198191062,0.0755607088697691,-0.0411899154799956
TCGA.DD.AAVS.01A.11R.A41C.07,0.720346839800876,0.628947593643215,0.47502899990611,-0.260623088526041,0.0462863276494255,0.127093767614574,0.178546622458196,0.173299852648719,0.336418932588769,0.355917107666984,0.331343011996468,-0.185115455474958,-0.0141754361501656,-0.363528260550948,0.232657214612734,-0.061973739032532,0.236123944432185,-0.00805061472467059,-0.151153629108398,0.0494886472528897,0.0979292116025645,0.505065671546933,0.346380155349082,0.0795789240883923,-0.197850071690243,0.307743928818958,-0.200903770840668,0.027428164350376,-0.0507020773192555,0.0628331354445724,-0.120241852580996
TCGA.ED.A7PY.01A.11R.A33R.07,0.712036693166758,0.637975840847416,0.429310469193079,-0.268160460876225,-0.0395779211127481,0.121877594290474,0.182759122361264,0.156371199451775,0.326908220528936,0.268642259668029,0.307784986112295,-0.211902364392606,0.00110222002463698,-0.281829623953691,0.18918754090467,-0.0288461019848329,0.236604028160602,-0.00366992844011074,-0.219057753867006,-0.0236105311487071,0.0787547535650515,0.406518525096475,0.268966569372786,-0.0826680354530427,-0.16068462950506,0.289260131297402,-0.245226783575357,0.0120012877722186,-0.0325276549878503,-0.00515600966769788,-0.089006323252323
TCGA.DD.AADP.01A.11R.A39D.07,0.775605564512346,0.687606963408926,0.600564559141876,-0.253301433980315,-0.0569167536218202,0.114395137721355,0.235588396524878,0.217097929031839,0.401743419808442,0.325234025933938,0.328907122677116,-0.19212578095505,-0.00397087320661839,-0.287078965110016,0.194083299923758,0.00732859087516193,0.278600457441997,0.0264608587486961,-0.114002136405427,0.123456665111833,0.116440760779714,0.418380889614844,0.366270744181036,0.0422761178872765,-0.133553570117916,0.334974621756038,-0.150344920008169,0.00281861265089041,0.00259521965536839,0.0326167781923626,-0.0966234912861331
TCGA.4R.AA8I.01A.11R.A38B.07,0.847062781029893,0.649874308041216,0.455504093092786,-0.292122422220746,-0.0420875420695434,0.0733900297144483,0.191298617521672,0.260902201172222,0.351945698643363,0.294546645154603,0.313899956742165,-0.16138924100942,0.0717940853767889,-0.190019256983268,0.256100735944488,0.017358371085902,0.296448999972246,0.0191427144858869,-0.119788235185817,0.117837318230101,0.0534856599500156,0.414803478707398,0.363812859618997,0.00904448807931336,-0.0965143068505449,0.287991304653037,-0.0938109798590284,0.022089639238628,0.00664364190686134,0.0657432886643349,-0.0622755703946457
TCGA.G3.AAV6.01A.21R.A37K.07,0.581037003680164,0.464175047281445,0.65367257954159,-0.305036552107261,0.048783917270957,0.11166007712752,0.0669081665232412,0.23441021059819,0.321367536461939,0.324641212327457,0.327595945228504,-0.060511302354456,-0.1223066309743,-0.20442952549801,0.245205658195523,-0.220776785608727,0.177063214503293,-0.158379629601316,-0.181464457517615,0.0351281284002513,0.149216262798419,0.50231864128972,0.218711398499751,-0.00156617340161957,-0.219932361789157,0.264905961185069,-0.210443454908217,0.026636919841081,-0.0398105568194814,-0.0348750109724703,-0.00567848107909961
TCGA.DD.A4NS.01A.11R.A311.07,0.663096296125437,0.683750479556944,0.159284524618933,-0.220779217268171,0.0525834234372409,0.212027308215658,0.245832678402723,0.197629443946391,0.395067806005492,0.388104499952699,0.342835638808285,-0.167210216616698,0.162423170336091,-0.0185935126358952,0.241757043590994,0.105551875274082,0.319026033534109,0.0619621944416865,-0.0518237349946199,0.28850383447819,0.115267166190052,0.425364126054131,0.431269828069908,0.126653297776438,-0.177400317666744,0.347601588205648,0.200003225868707,0.154299033694201,0.0808059901454632,0.0207066304991458,0.00457558326586543
TCGA.DD.A73A.01A.12R.A32O.07,0.848574463853788,0.782448376404332,0.958134968415607,-0.337652516551412,-0.0410703817590166,0.183030433393797,0.290567543817062,0.190014745076307,0.414620103345822,0.335254158341351,0.300833564371144,-0.137005487126935,0.0600738969788386,-0.105795166027278,0.162607635390204,0.0332152758348573,0.249947143807844,-0.00392103250842903,-0.114508666898104,0.164147865712322,0.0662765848088981,0.426627478750343,0.290542236579333,0.0162360121453359,-0.0633475361931118,0.351021010128543,-0.0805598761885565,-0.0100443068014255,0.0152465228775016,0.0621385859846761,-0.127529006708386
TCGA.DD.AAEA.01A.11R.A41C.07,0.79237771776439,0.726259946437768,0.641002762410308,-0.237129540083371,0.0909984470699456,0.231073597849026,0.212810916058309,0.231547331896121,0.410086301171763,0.278261480567574,0.317601939070118,-0.0353296154617615,0.0269229588743505,-0.178589858146576,0.297765609313948,0.062044604515348,0.243902825113998,0.0274580897598236,-0.0980588319293445,0.040373100179586,0.0391765631325282,0.462319499256171,0.312982122169123,-0.00150387719417324,-0.209032714973923,0.268515547243166,-0.200239925504261,-0.0133940288756631,0.0321928411706841,0.0589587827096706,-0.135847682107904
TCGA.2Y.A9H6.01A.11R.A39D.07,0.764469384772112,0.688918573572763,0.500650050679021,-0.210731987658848,-0.0671773625039844,0.179965449934678,0.252918340317619,0.239774706803294,0.472771474583639,0.371591983632873,0.335376827976604,-0.130413713981096,0.0946661118904505,-0.188650873558801,0.192966647988675,0.10244876622879,0.253849190780147,0.131284229920404,-0.0932786517024467,0.232300189631471,0.0584249504363458,0.484465269017547,0.33366310346297,0.0647102534968715,-0.112648783012534,0.278405447346556,0.070082228503202,0.0636737908709617,0.0254563891756818,0.00428017110392916,-0.152668098457283
TCGA.DD.AAVY.01A.11R.A41C.07,0.841645756479937,0.774628709911114,0.457855514216562,-0.296976663371573,-0.24509602451496,0.0655353777693004,0.173427843326387,0.178083996540637,0.419398542378234,0.237101815196753,0.334597795284571,-0.148122219374959,-0.0279894307487597,-0.230682568152738,0.184771877949486,-0.0571425929523956,0.249186507875659,-0.160435226074355,-0.249265586909755,-0.0304853445308321,0.124477185196316,0.392307240233373,0.316293760726499,-0.00594922247355722,-0.291953598708828,0.2241603582941,-0.139637452532533,0.00301026378433683,-0.012798699993535,-0.0311009613192191,-0.081479870774748
TCGA.DD.A4NQ.01A.21R.A28V.07,0.720446698357619,0.707704386829703,0.800253179183688,-0.328182051124029,0.0684180880327198,0.0906505744052718,0.343725993072921,0.345311056649144,0.429394132814981,0.3568010406444,0.303787774749274,0.0184608381980535,0.0066268086176462,-0.291944756614277,0.212787270512523,-0.0648513284573516,0.324880450356506,0.0150961131126186,-0.0994793790213709,0.199335397172558,0.0901558696595902,0.462149897114717,0.283866699630641,0.0663203207591643,-0.225156218779898,0.334116189739688,0.0374199289107991,0.0551662566681964,0.0226801924064158,0.0994221289601342,0.00975303366523828
TCGA.DD.AACZ.01A.11R.A41C.07,0.616256284874444,0.556621728511203,0.742930141985611,-0.251879223623234,0.162563598563128,0.29833780023354,0.319717542477632,0.247050352737382,0.342568025137907,0.444945763480881,0.41687301901248,-0.0130049878342168,0.0806677072054161,-0.163822773719263,0.255956577918243,0.19711590526394,0.360375434966349,0.196389391195777,0.151393793943737,0.371832319891873,0.17478069478235,0.444689326352095,0.296469961337643,0.105767757607903,-0.170449995666933,0.364023062619223,0.287652065165512,0.214389236811795,0.0277420354986157,0.015067022130054,-0.202869796576068
TCGA.DD.AAE4.01A.11R.A41C.07,0.942512197153536,0.677335310092742,0.841036073550001,-0.160843683098155,0.12819384997827,0.350415459666646,0.232288931192557,0.246521618530092,0.435996495899972,0.353479153872421,0.332565117293419,-0.0062711917233704,0.153723829727364,-0.14786093314676,0.299631786487207,0.158509477557524,0.273264052431065,0.116327312208986,0.0312765807964497,0.31973564657335,0.0933414835053536,0.471279710893747,0.352959233025487,0.0499150665281388,-0.071336417013131,0.333855528171637,0.189501252330009,0.0881118202762213,0.0815127440191025,0.00158433241809841,-0.0728981254685374
TCGA.5R.AA1D.01A.11R.A38B.07,0.791724321808497,0.532639883166997,0.594194642654157,-0.208880906955949,-0.0423453924045928,0.194284234316923,0.242105296900567,0.254881593069169,0.399320429716536,0.393872598950156,0.361448681887416,0.000630480191871376,0.155531091748207,-0.253417981550282,0.209645946812779,0.0242610822565346,0.230358623355702,0.0587459132081867,-0.0555095809183563,0.246897559809935,0.0552038195311529,0.441291413447395,0.346096574979989,0.171422632024981,0.00854038312202808,0.357543848289273,0.196250565227539,0.136547675056168,0.0882363106608083,0.0182996521402076,-0.0586814299166637
TCGA.G3.AAUZ.01A.11R.A38B.07,0.905584398072996,0.723364465030915,1,-0.2172173836455,0.0246638581828624,0.216985879783419,0.205434739956607,0.240720533430695,0.405011301237208,0.308646865495877,0.315342746409411,0.00840855568506358,0.140871500231268,-0.102493615639417,0.253481871234872,0.0592266844440737,0.242859476851101,0.119499742036824,-0.0190860427011016,0.216207424036994,0.231262099994906,0.431531057253046,0.322106111102878,0.0421538899556493,-0.0763477422569314,0.303274011315037,0.145530278397684,0.050903862307412,0.0276578224596914,0.0541918773950598,-0.0675946682713026
TCGA.2Y.A9GV.01A.11R.A38B.07,0.722068163050372,0.844340111603601,0.459914125210741,-0.310527086187631,-0.0533121983886444,0.115569080057834,0.340881120586785,0.212617477362162,0.412560434932286,0.278925619177762,0.401972940427882,-0.144750893729502,0.110244477923339,-0.169172235626708,0.260652320726034,0.0616282900630802,0.28501168181911,0.0974136972172937,-0.0845177869517655,0.211605384048925,0.07026790964943,0.412363740972563,0.374349430268017,0.0298800521718153,-0.01921522811545,0.368232530841471,0.164485591658914,0.0684798402374766,0.0730271101348447,0.058002239433888,-0.0488777738452269
TCGA.DD.A4NL.01A.11R.A28V.07,0.8340502703743,0.881731006027199,0.47973068615912,-0.257144442140362,-0.0577851345147957,0.0810578158802011,0.300410698368806,0.223104973260758,0.446815385255025,0.315642165196839,0.33921281792978,-0.162689476373856,0.0717000134820901,-0.116259107489931,0.207519616017652,-0.058477634418043,0.312513399907553,0.0202873980783904,-0.150067639691591,0.114091775618383,0.190097778379768,0.412033215310235,0.365766118990935,0.00324520550199457,0.0592311807828106,0.315475824854174,-0.108465054117853,0.0693356177477833,0.0398088931850498,0.0523407267077365,0.0415279197437229
TCGA.FV.A2QR.01A.11R.A213.07,0.616132365663538,0.76233459066471,0.542107301248141,-0.277902732869223,-0.0714584918684007,0.0336071103446865,0.246461954462303,0.202348886810829,0.473029783435942,0.313499882425911,0.352454583472628,-0.0271414163220471,0.0609851083255316,-0.313576208043484,0.201101339998505,-0.0659645514533745,0.247801968839867,-0.0384632455681607,-0.127309866754088,0.0363483250069906,-0.0434131909768725,0.466158649225848,0.385601227427066,0.0708743463975457,-0.10921744436391,0.330179235481585,-0.0744426195344858,0.0596895929158183,0.0347796477851587,0.0537241365242731,-0.050323865788963
TCGA.DD.AADY.01A.11R.A41C.07,0.615390832985161,0.655611761556392,0.474353874098993,-0.288466768484459,-0.181177254622647,0.0855142238949392,0.233416464060389,0.206422956749331,0.450262141453507,0.31412337237577,0.30504081054177,-0.177947564929518,-0.0649723080125806,-0.278058971419783,0.188218836685786,-0.0831074811811474,0.227520009458626,-0.0699199781336876,-0.232884799717815,-0.0790126547381661,-0.0113483743319032,0.499402976636991,0.374268094482729,-0.0633526242001577,-0.0527686759121112,0.291396210626455,-0.17394270183168,0.000397468638248277,-0.0284540462893344,0.0883653648708807,-0.0431155901255965
TCGA.BW.A5NO.01A.11R.A27V.07,0.758501188903582,0.760228398727655,0.568725863325087,-0.28877304150854,-0.0706610776553176,0.163959588967852,0.157787408244061,0.250784276012769,0.368021026169105,0.269010828892486,0.420953401039195,-0.165032743472735,-0.0298369762004151,-0.369278775931583,0.231343304388952,0.0297860322374773,0.259065920781265,0.0407431356124063,-0.0740968466236581,0.242481844599513,0.0646354387096656,0.436799391330492,0.36103424568176,0.00183313650483816,-0.10142856412699,0.309416183923462,0.0802926465696172,0.0492043883317456,0.00827326309983235,0.0651025414844707,-0.0953128278190852
TCGA.2Y.A9H8.01A.11R.A39D.07,0.746306194993154,0.646495648942291,0.410321697357645,-0.276462343598652,0.0060664899534891,0.166986297376968,0.144033327579878,0.106400125747342,0.346891897308385,0.310264803446282,0.318851963804941,-0.0693469567951671,-0.0284678904085961,-0.453931216048828,0.202716750237881,0.0929992136753038,0.243887112379875,0.016638901987637,-0.15104438776043,0.272946987347364,0.0982181628709843,0.50050942806706,0.325575806135678,-0.0424601682613403,-0.207583842526174,0.256262237212341,-0.105701464960189,0.0252859609202458,-0.0341810128230835,0.0220846499834,-0.107427693759436
TCGA.BC.A10X.01A.11R.A131.07,0.807887342046729,0.818873668796689,0.384770991520338,-0.267284971925839,0.0302662443408728,0.129028191928498,0.132662881386614,0.236300373497314,0.416655651431236,0.343722848035471,0.35516907559909,-0.152082262604439,0.084391905147889,-0.0772722703588562,0.220152496057126,0.124735024943054,0.303113663198307,0.118943131019955,-0.0485302981301181,0.243768580960104,0.144289968707641,0.440262948748815,0.378665623175246,0.07616110867598,-0.0117040954716881,0.289826588710414,0.24391127334394,0.105515796877728,0.064609330786337,0.0379365978328008,0.0308706984217273
TCGA.DD.A3A2.01A.11R.A213.07,0.821474862206095,0.885991512340631,0.643612887325075,-0.294482681893868,-0.163662732363561,0.118416871401001,0.10364078090277,0.164828004949154,0.373087018086395,0.221474525274234,0.302164288102367,-0.179543671951324,0.00794753953691531,-0.263416215022356,0.181812958297939,-0.068229344926545,0.292621316215802,-0.0611609622012093,-0.187126746472002,0.0213573535434339,0.0650656879093304,0.44883120944547,0.307745876362198,-0.0590518169463746,-0.106012352113968,0.287011657521481,0.108118829108921,0.00390002562783236,0.0385379107144742,-0.00353985247859762,-0.0745830635422642
TCGA.CC.A5UD.01A.11R.A28V.07,0.447696494844203,0.504855479370106,0.696553351759892,-0.330670583637485,-0.00827124955298797,0.165519592161033,0.196727351388126,0.200511074845187,0.379476286495753,0.335861348557129,0.27985698925348,-0.108734869781763,-0.0109752854941258,-0.308085663561971,0.215520120146682,-0.0912297102722979,0.220329677822637,-0.165021714480868,-0.0889466952180067,-0.0877096283524722,-0.0266114269995764,0.488112115165575,0.246010303297416,0.0727163058166083,-0.248317225781389,0.389871200912426,-0.060865928885665,0.122993351119614,-0.0397189987048233,0.0106569682154943,-0.0632407933012589
TCGA.DD.A3A6.11A.11R.A22L.07,0.880059900915835,0.713420688584977,0.635599775091172,-0.24616423117441,-0.253470961276063,0.103867051139083,0.171930622418581,0.223471265449485,0.308780983676977,0.220956359248497,0.274710831629464,-0.193747397291992,-0.0352436595688088,-0.0735946251790908,0.171041887852585,-0.0552802783411787,0.287442420259829,0.00756472000857729,-0.167598131470417,-0.0656064490959891,0.0602609041599737,0.402942209088202,0.298179649496409,-0.0566534145268305,-0.159070077138012,0.237243555905124,-0.263739369532239,-0.0053705924383461,-0.0449611607170157,0.120947914830561,-0.0198358488387656
TCGA.BC.A10R.11A.11R.A131.07,0.830105926099947,0.926846973116654,0.681348979023401,-0.274105868338292,0.0171403418693682,0.0849914808158267,0.261685114049822,0.200056784797736,0.390633901663483,0.32862099201501,0.363473154166266,-0.140370122340968,0.138789609287927,-0.0725481544607776,0.222396245620125,0.126479778688978,0.344490008265106,0.181084693478572,0.0115617921329486,0.293359072144366,0.157422468445262,0.464322054091263,0.336518473825534,0.046648486405613,0.10515369231877,0.304590516999958,0.279542915263436,0.181926810274394,0.0605445881756732,0.19637423237406,0.00548487407346319
TCGA.FV.A23B.11A.11R.A16W.07,0.846665886255327,0.85419333524191,0.486566914730437,-0.221563678887506,0.113478520768402,0.283872101191691,0.246504637735227,0.226171503529867,0.323119940837104,0.310642349138085,0.331771149818034,-0.11927007565367,0.198821790619437,0.0465428992569801,0.240312319991319,0.236666253711484,0.304197886330919,0.133617151997933,0.0261087714554488,0.330553095823788,0.230714976506926,0.456178037191515,0.407976449427642,0.0721116824411661,-0.0411908279659193,0.343118810910785,0.316131846218013,0.137884966507998,0.134051250427124,0.0713853691593852,-0.0254413825958119
TCGA.BC.A10U.11A.11R.A131.07,0.883964747114365,0.837857210333235,0.563005651102583,-0.298513092698946,-0.0218367993193275,0.0583202868844925,0.244969307856109,0.190450316665725,0.440863033220548,0.345596229437716,0.319513438777804,-0.153356760738877,0.0575075147104991,0.0872144511920204,0.191165061419559,-0.00620975282530818,0.324998703026767,0.0717127587789037,-0.00147933773657411,0.236200844563432,0.146292210128832,0.466944567062867,0.325950565031334,0.102520825452545,0.0867647825512291,0.300871360489259,0.195898012510594,0.0528540997057267,0.0633658113117359,0.180932313912044,0.00971988028691592
TCGA.DD.A114.11A.12R.A131.07,0.804210188834097,0.833863369326409,0.671259202568211,-0.236303988455074,0.109953385662183,0.324758572571237,0.251196283646216,0.241576840116244,0.332817165499042,0.325938230015491,0.364786812099128,-0.146610248399523,0.186282634615298,0.00276799339533271,0.235430204498911,0.278237651162933,0.293189709098142,0.175751262162317,-0.0678492114411967,0.351502701872866,0.159385645268881,0.461131055767877,0.38539856720461,0.0442587530614534,0.0185664075975615,0.331592107275669,0.342213653495223,0.104785218421551,0.0928130582126246,0.0813137771336,0.0604268114699311
