Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
5	Immune cells	Mono/Macro	cDC1	NTS	-1.48	47.5	6.4e-84
5	Immune cells	Mono/Macro	cDC1	IGHG3	-2.0	7.2	3.47e-83
5	Immune cells	Mono/Macro	cDC1	CYB5A	-0.31	29.2	4.04e-83
5	Immune cells	Mono/Macro	cDC1	GZMH	-0.28	2.9	1.77e-82
5	Immune cells	Mono/Macro	cDC1	FABP1	-1.64	51.4	3.04e-82
5	Immune cells	Mono/Macro	cDC1	SPARC	-0.69	6.5	3.45e-79
5	Immune cells	Mono/Macro	cDC1	HIST1H4C	-0.46	22.5	3.89e-79
5	Immune cells	Mono/Macro	cDC1	IGLC2	-1.4	13.2	1.23e-78
5	Immune cells	Mono/Macro	cDC1	FABP5	0.35	91.1	1.78e-78
5	Immune cells	Mono/Macro	cDC1	RPL8	-0.53	97.8	8.79e-78
5	Immune cells	Mono/Macro	cDC1	COL4A2	-0.34	1.2	1.2e-77
5	Immune cells	Mono/Macro	cDC1	APOA1	-1.83	62.4	2e-77
5	Immune cells	Mono/Macro	cDC1	C6orf48	-0.33	31.7	4.1e-77
5	Immune cells	Mono/Macro	cDC1	A1BG	-0.4	34.3	1.3e-76
5	Immune cells	Mono/Macro	cDC1	POLR2F	-0.34	33.3	1.59e-76
5	Immune cells	Mono/Macro	cDC1	NDUFA4L2	-0.26	5.5	1.18e-75
5	Immune cells	Mono/Macro	cDC1	POLR2K	-0.42	44.9	2.8e-74
5	Immune cells	Mono/Macro	cDC1	VCAN	-0.35	12.1	5.35e-74
5	Immune cells	Mono/Macro	cDC1	FOS	0.28	93.5	1.09e-72
5	Immune cells	Mono/Macro	cDC1	HMOX1	0.53	70.6	2.36e-72
5	Immune cells	Mono/Macro	cDC1	APOE	0.54	95.2	1.37e-71
5	Immune cells	Mono/Macro	cDC1	IGLC3	-0.41	4.4	2.05e-71
5	Immune cells	Mono/Macro	cDC1	COL1A2	-0.37	3.6	3.72e-71
5	Immune cells	Mono/Macro	cDC1	GZMB	-0.27	2.1	1.24e-70
5	Immune cells	Mono/Macro	cDC1	PSMB5	-0.27	31.7	9.91e-70
5	Immune cells	Mono/Macro	cDC1	ACTG1	0.26	97.2	3.19e-68
5	Immune cells	Mono/Macro	cDC1	FPR3	0.53	61.4	1.76e-67
5	Immune cells	Mono/Macro	cDC1	CCL3	0.6	71.7	1.54e-66
5	Immune cells	Mono/Macro	cDC1	PRDX2	-0.5	52.3	9.17e-66
5	Immune cells	Mono/Macro	cDC1	LSM2	-0.29	37.1	1.82e-65
5	Immune cells	Mono/Macro	cDC1	PLA2G7	0.61	61.1	4.63e-65
5	Immune cells	Mono/Macro	cDC1	CNPY2	-0.29	33.9	2.64e-64
5	Immune cells	Mono/Macro	cDC1	SERPINA1	-1.76	93.6	1.8e-63
5	Immune cells	Mono/Macro	cDC1	DUSP1	0.26	92.8	2.67e-62
5	Immune cells	Mono/Macro	cDC1	RPL22L1	-0.94	63.6	8.31e-61
5	Immune cells	Mono/Macro	cDC1	PRDX4	-0.37	39.1	2.9e-60
5	Immune cells	Mono/Macro	cDC1	CD86	0.5	60.3	1.23e-59
5	Immune cells	Mono/Macro	cDC1	RPL7	-0.58	96.4	2.85e-59
5	Immune cells	Mono/Macro	cDC1	CCL5	-1.0	20.5	3.45e-58
5	Immune cells	Mono/Macro	cDC1	RGS5	-0.59	6.5	1.22e-57
5	Immune cells	Mono/Macro	cDC1	RASSF4	0.55	57.2	1.44e-57
5	Immune cells	Mono/Macro	cDC1	SCD	-0.35	38.3	6.85e-57
5	Immune cells	Mono/Macro	cDC1	SNHG8	-0.34	41.5	5.13e-56
5	Immune cells	Mono/Macro	cDC1	NME1	-0.32	38.2	6.15e-56
5	Immune cells	Mono/Macro	cDC1	TCEB1	-0.35	49.2	9.2e-55
5	Immune cells	Mono/Macro	cDC1	THY1	-0.29	1.7	1.12e-54
5	Immune cells	Mono/Macro	cDC1	RPL39	-0.26	99.4	2.53e-54
5	Immune cells	Mono/Macro	cDC1	RPL5	-0.41	90.8	1.45e-48
5	Immune cells	Mono/Macro	cDC1	GATM	0.38	74.1	2.92e-47
5	Immune cells	Mono/Macro	cDC1	NDUFB9	-0.31	44.9	3.44e-46
5	Immune cells	Mono/Macro	cDC1	IGKC	-0.97	26.4	1.6e-45
5	Immune cells	Mono/Macro	cDC1	COL3A1	-0.34	4.1	1.24e-44
5	Immune cells	Mono/Macro	cDC1	RNASE1	0.45	65.1	1.3e-43
5	Immune cells	Mono/Macro	cDC1	HMGB2	-0.46	34.6	4.47e-43
5	Immune cells	Mono/Macro	cDC1	BATF	-0.27	20.0	8.96e-43
5	Immune cells	Mono/Macro	cDC1	RGCC	-0.48	35.0	1.55e-42
5	Immune cells	Mono/Macro	cDC1	S100A8	-0.5	9.0	5.04e-42
5	Immune cells	Mono/Macro	cDC1	TREM2	0.64	52.6	8.45e-42
5	Immune cells	Mono/Macro	cDC1	ATP5G1	-0.41	48.3	3.23e-40
5	Immune cells	Mono/Macro	cDC1	TPSB2	-0.69	2.8	6.16e-40
5	Immune cells	Mono/Macro	cDC1	MMP9	0.54	57.6	2.54e-39
5	Immune cells	Mono/Macro	cDC1	CLEC7A	0.46	54.8	9.11e-38
5	Immune cells	Mono/Macro	cDC1	COX7A2L	-0.32	54.4	1.58e-37
5	Immune cells	Mono/Macro	cDC1	VSIG4	0.53	47.5	6.52e-37
5	Immune cells	Mono/Macro	cDC1	IRF8	0.45	53.6	2.05e-35
5	Immune cells	Mono/Macro	cDC1	DDT	-0.67	68.9	3.69e-35
5	Immune cells	Mono/Macro	cDC1	SQSTM1	-0.74	82.9	1.92e-34
5	Immune cells	Mono/Macro	cDC1	STC1	-0.45	0.5	1.08e-33
5	Immune cells	Mono/Macro	cDC1	RAN	-0.29	68.3	2.17e-32
5	Immune cells	Mono/Macro	cDC1	SNRPF	-0.27	53.8	2.79e-32
5	Immune cells	Mono/Macro	cDC1	H2AFZ	-0.48	69.9	1.38e-31
5	Immune cells	Mono/Macro	cDC1	CD83	0.4	65.3	1.11e-30
5	Immune cells	Mono/Macro	cDC1	ZFAS1	-0.36	74.4	5.45e-30
5	Immune cells	Mono/Macro	cDC1	CLEC10A	0.52	41.4	1.31e-29
5	Immune cells	Mono/Macro	cDC1	C5AR1	0.43	53.8	6.12e-27
5	Immune cells	Mono/Macro	cDC1	ATP1B1	0.37	63.9	1.05e-26
5	Immune cells	Mono/Macro	cDC1	SEC61G	-0.28	79.9	1.08e-26
5	Immune cells	Mono/Macro	cDC1	CD93	0.46	50.9	2.09e-26
5	Immune cells	Mono/Macro	cDC1	IL4I1	0.5	54.5	1.38e-25
5	Immune cells	Mono/Macro	cDC1	CD9	0.39	60.6	3.51e-25
5	Immune cells	Mono/Macro	cDC1	STAT1	0.39	61.1	5.73e-24
5	Immune cells	Mono/Macro	cDC1	HCK	0.41	46.3	4.26e-23
5	Immune cells	Mono/Macro	cDC1	KLF4	0.47	56.2	6.05e-23
5	Immune cells	Mono/Macro	cDC1	CCL8	0.35	12.7	1.36e-22
5	Immune cells	Mono/Macro	cDC1	CXCL10	0.82	14.3	1.61e-22
5	Immune cells	Mono/Macro	cDC1	TCF4	0.38	50.0	7.27e-22
5	Immune cells	Mono/Macro	cDC1	ETFB	-0.27	55.1	9.53e-22
5	Immune cells	Mono/Macro	cDC1	LILRB5	0.52	43.9	2.18e-21
5	Immune cells	Mono/Macro	cDC1	EEF1B2	-0.25	90.4	3.84e-20
5	Immune cells	Mono/Macro	cDC1	ACP5	0.5	54.7	5.29e-20
5	Immune cells	Mono/Macro	cDC1	CCL4	0.3	62.8	4.39e-19
5	Immune cells	Mono/Macro	cDC1	EIF3E	-0.27	79.6	2.24e-18
5	Immune cells	Mono/Macro	cDC1	S100A6	-0.49	65.0	1.17e-17
5	Immune cells	Mono/Macro	cDC1	NPM1	-0.26	89.8	1.48e-17
5	Immune cells	Mono/Macro	cDC1	EPB41L3	0.37	46.0	3.82e-16
5	Immune cells	Mono/Macro	cDC1	ATF3	0.3	63.8	7.67e-15
5	Immune cells	Mono/Macro	cDC1	VCAM1	0.26	24.1	1.69e-14
5	Immune cells	Mono/Macro	cDC1	TNFAIP2	0.45	49.6	2.12e-14
5	Immune cells	Mono/Macro	cDC1	BASP1	0.31	51.9	2.53e-14
5	Immune cells	Mono/Macro	cDC1	FAM46A	0.46	52.6	8e-13
5	Immune cells	Mono/Macro	cDC1	CCL3L3	0.45	51.6	2.68e-12
5	Immune cells	Mono/Macro	cDC1	CCL4L2	0.34	53.9	2.81e-12
5	Immune cells	Mono/Macro	cDC1	FCGBP	0.41	21.6	1.2e-10
5	Immune cells	Mono/Macro	cDC1	RBM47	0.38	51.4	1.47e-10
5	Immune cells	Mono/Macro	cDC1	FAM198B	0.37	41.1	1.99e-10
5	Immune cells	Mono/Macro	cDC1	CXCL9	0.62	13.0	5.95e-10
5	Immune cells	Mono/Macro	cDC1	NRP2	0.33	44.2	1.66e-09
5	Immune cells	Mono/Macro	cDC1	ENTPD1	0.31	44.3	6.77e-09
5	Immune cells	Mono/Macro	cDC1	S100A10	-0.33	79.7	1.46e-08
5	Immune cells	Mono/Macro	cDC1	HAVCR2	0.31	47.3	2e-08
5	Immune cells	Mono/Macro	cDC1	CCL19	0.29	5.2	3.85e-08
5	Immune cells	Mono/Macro	cDC1	LYVE1	0.29	13.4	5.77e-08
5	Immune cells	Mono/Macro	cDC1	IGF1	0.41	37.3	1.48e-07
5	Immune cells	Mono/Macro	cDC1	HBEGF	0.26	31.5	2.82e-07
5	Immune cells	Mono/Macro	cDC1	PDK4	0.44	41.0	6.49e-07
5	Immune cells	Mono/Macro	cDC1	CFD	0.54	43.5	6.79e-07
5	Immune cells	Mono/Macro	cDC1	PLXDC2	0.36	39.5	1.95e-06
5	Immune cells	Mono/Macro	cDC1	LGALS2	0.41	35.4	3.28e-06
6	Immune cells	Mono/Macro	M2	LYZ	2.06	98.9	0
6	Immune cells	Mono/Macro	M2	FCN1	2.02	73.1	0
6	Immune cells	Mono/Macro	M2	LST1	1.49	95.3	0
6	Immune cells	Mono/Macro	M2	MNDA	1.43	81.4	0
6	Immune cells	Mono/Macro	M2	AIF1	1.28	97.9	0
6	Immune cells	Mono/Macro	M2	HLA-DRA	1.19	99.4	0
6	Immune cells	Mono/Macro	M2	HLA-DRB1	1.06	98.1	0
6	Immune cells	Mono/Macro	M2	FCER1G	0.88	97.6	7.34e-301
6	Immune cells	Mono/Macro	M2	SEPP1	-1.99	32.8	6.02e-299
6	Immune cells	Mono/Macro	M2	HLA-DPA1	1.13	93.0	5.08e-297
6	Immune cells	Mono/Macro	M2	S100A6	1.03	95.8	1.83e-296
6	Immune cells	Mono/Macro	M2	A2M	-0.95	18.2	1.18e-295
6	Immune cells	Mono/Macro	M2	FGL2	1.06	86.4	6.5e-293
6	Immune cells	Mono/Macro	M2	S100A12	0.88	22.9	1.51e-281
6	Immune cells	Mono/Macro	M2	TYROBP	0.81	99.5	2.27e-279
6	Immune cells	Mono/Macro	M2	C1orf162	1.0	82.8	3.63e-279
6	Immune cells	Mono/Macro	M2	APOE	-2.14	63.5	1.79e-267
6	Immune cells	Mono/Macro	M2	APOC1	-1.83	55.7	7.2e-256
6	Immune cells	Mono/Macro	M2	HLA-DPB1	1.19	89.7	2.77e-252
6	Immune cells	Mono/Macro	M2	BCL2A1	1.35	76.1	1.05e-227
6	Immune cells	Mono/Macro	M2	CYBB	0.91	82.0	6.25e-222
6	Immune cells	Mono/Macro	M2	SOD2	1.05	90.1	7.77e-218
6	Immune cells	Mono/Macro	M2	S100A8	2.78	53.0	2.33e-213
6	Immune cells	Mono/Macro	M2	HLA-DQB1	1.02	89.1	2.88e-213
6	Immune cells	Mono/Macro	M2	SCD	-0.68	19.7	6.01e-209
6	Immune cells	Mono/Macro	M2	SLC40A1	-1.37	19.0	5.94e-203
6	Immune cells	Mono/Macro	M2	RNASE1	-1.64	15.8	5.19e-202
6	Immune cells	Mono/Macro	M2	S100A9	2.18	82.6	1.1e-196
6	Immune cells	Mono/Macro	M2	ITGAV	-0.29	12.7	2.9e-196
6	Immune cells	Mono/Macro	M2	GPX3	-0.44	12.2	1.06e-189
6	Immune cells	Mono/Macro	M2	GATM	-0.65	26.8	1.1e-189
6	Immune cells	Mono/Macro	M2	GGH	-0.48	11.8	2.52e-189
6	Immune cells	Mono/Macro	M2	IL1B	1.55	75.0	3.51e-187
6	Immune cells	Mono/Macro	M2	GSTP1	0.73	86.1	1.07e-186
6	Immune cells	Mono/Macro	M2	SPP1	-2.03	50.0	1.93e-186
6	Immune cells	Mono/Macro	M2	KNG1	-0.42	6.6	1.59e-184
6	Immune cells	Mono/Macro	M2	NGFRAP1	-0.48	13.6	3.7e-184
6	Immune cells	Mono/Macro	M2	PON2	-0.45	12.9	1.02e-182
6	Immune cells	Mono/Macro	M2	FAM213A	-0.27	11.8	1.83e-182
6	Immune cells	Mono/Macro	M2	HPX	-0.46	9.5	5.3e-182
6	Immune cells	Mono/Macro	M2	QPRT	-0.33	10.7	6.81e-182
6	Immune cells	Mono/Macro	M2	CFH	-0.99	17.1	8.75e-182
6	Immune cells	Mono/Macro	M2	TPD52	-0.32	13.2	1.7e-181
6	Immune cells	Mono/Macro	M2	FKBP11	-0.48	10.7	3.29e-181
6	Immune cells	Mono/Macro	M2	NUPR1	-0.59	14.3	4.67e-181
6	Immune cells	Mono/Macro	M2	RND3	-0.34	8.3	2.62e-180
6	Immune cells	Mono/Macro	M2	TMEM37	-0.27	8.7	2.98e-180
6	Immune cells	Mono/Macro	M2	LGMN	-1.14	28.7	4.55e-180
6	Immune cells	Mono/Macro	M2	SDC2	-0.33	9.4	4.55e-180
6	Immune cells	Mono/Macro	M2	GC	-0.78	13.4	8.8e-180
6	Immune cells	Mono/Macro	M2	KDELR3	-0.3	3.4	3.74e-179
6	Immune cells	Mono/Macro	M2	TMEM106C	-0.26	11.0	4.53e-179
6	Immune cells	Mono/Macro	M2	HACD3	-0.31	12.9	9.54e-178
6	Immune cells	Mono/Macro	M2	ITIH2	-0.46	10.5	1.02e-177
6	Immune cells	Mono/Macro	M2	PCSK1N	-0.45	9.4	1.25e-177
6	Immune cells	Mono/Macro	M2	TM4SF5	-0.93	15.1	8.92e-177
6	Immune cells	Mono/Macro	M2	SELM	-0.47	12.4	1.94e-176
6	Immune cells	Mono/Macro	M2	DHCR24	-0.5	12.2	4.57e-176
6	Immune cells	Mono/Macro	M2	TSPAN8	-0.61	10.3	5.63e-176
6	Immune cells	Mono/Macro	M2	FGA	-0.56	11.2	9.86e-176
6	Immune cells	Mono/Macro	M2	FST	-0.36	8.0	1.41e-175
6	Immune cells	Mono/Macro	M2	LAPTM4B	-0.73	14.2	8.92e-175
6	Immune cells	Mono/Macro	M2	CAMK2N1	-0.37	8.9	1.27e-174
6	Immune cells	Mono/Macro	M2	CD3D	-1.16	12.6	4.88e-174
6	Immune cells	Mono/Macro	M2	FGL1	-0.74	13.3	5.33e-174
6	Immune cells	Mono/Macro	M2	MPC2	-0.61	26.0	9.31e-174
6	Immune cells	Mono/Macro	M2	ORM2	-0.51	8.9	9.57e-174
6	Immune cells	Mono/Macro	M2	TPM2	-0.48	12.4	3.63e-173
6	Immune cells	Mono/Macro	M2	CDKN2A	-0.35	10.6	3.8e-172
6	Immune cells	Mono/Macro	M2	MDK	-0.6	12.9	4.71e-172
6	Immune cells	Mono/Macro	M2	NPW	-0.86	15.1	2.56e-171
6	Immune cells	Mono/Macro	M2	CP	-1.11	16.2	2.59e-170
6	Immune cells	Mono/Macro	M2	PROC	-0.47	10.1	2.66e-170
6	Immune cells	Mono/Macro	M2	TRNP1	-0.38	9.3	2.36e-169
6	Immune cells	Mono/Macro	M2	TFPI	-1.1	20.9	3.76e-169
6	Immune cells	Mono/Macro	M2	SNRPN	-0.38	13.5	7.4e-169
6	Immune cells	Mono/Macro	M2	CLDN1	-0.58	13.1	2.25e-168
6	Immune cells	Mono/Macro	M2	ITGA1	-0.32	6.2	3.44e-168
6	Immune cells	Mono/Macro	M2	PLG	-0.4	10.1	1.09e-167
6	Immune cells	Mono/Macro	M2	ANGPTL3	-0.52	9.9	3.92e-167
6	Immune cells	Mono/Macro	M2	CD151	-0.4	19.0	5.02e-167
6	Immune cells	Mono/Macro	M2	FGG	-0.73	13.0	8.27e-167
6	Immune cells	Mono/Macro	M2	CALD1	-0.73	11.9	1.35e-166
6	Immune cells	Mono/Macro	M2	TMEM14A	-0.26	9.8	1.57e-166
6	Immune cells	Mono/Macro	M2	SCCPDH	-0.3	14.5	1.41e-165
6	Immune cells	Mono/Macro	M2	APOB	-1.24	20.7	3.36e-165
6	Immune cells	Mono/Macro	M2	CFI	-0.39	9.0	6.8e-165
6	Immune cells	Mono/Macro	M2	CFB	-0.53	13.4	3.93e-164
6	Immune cells	Mono/Macro	M2	F2	-0.67	13.4	7.96e-164
6	Immune cells	Mono/Macro	M2	NRP1	-0.47	22.5	2.13e-163
6	Immune cells	Mono/Macro	M2	DMKN	-0.4	11.4	2.43e-163
6	Immune cells	Mono/Macro	M2	SERINC2	-0.26	8.7	2.38e-162
6	Immune cells	Mono/Macro	M2	FN1	-0.48	11.7	1.07e-161
6	Immune cells	Mono/Macro	M2	KRT19	-0.29	7.8	1.3e-161
6	Immune cells	Mono/Macro	M2	AKR1C2	-0.43	12.7	2.9e-161
6	Immune cells	Mono/Macro	M2	BCHE	-0.72	14.7	3.23e-161
6	Immune cells	Mono/Macro	M2	CTHRC1	-0.48	11.3	1.81e-160
6	Immune cells	Mono/Macro	M2	ASPH	-0.58	20.8	2.65e-160
6	Immune cells	Mono/Macro	M2	DUSP1	0.64	96.3	2.75e-160
6	Immune cells	Mono/Macro	M2	GPC3	-0.95	19.3	6.25e-160
6	Immune cells	Mono/Macro	M2	ELF3	-0.27	7.3	1.24e-159
6	Immune cells	Mono/Macro	M2	PERP	-0.32	9.4	2.03e-159
6	Immune cells	Mono/Macro	M2	S100A13	-0.39	12.9	4.66e-159
6	Immune cells	Mono/Macro	M2	SERPINF1	-0.48	13.0	5.44e-159
6	Immune cells	Mono/Macro	M2	UGT2B4	-0.44	10.8	6.35e-159
6	Immune cells	Mono/Macro	M2	AQP3	-0.26	8.6	8.45e-159
6	Immune cells	Mono/Macro	M2	GDF15	-0.49	15.7	9.1e-159
6	Immune cells	Mono/Macro	M2	KRT8	-0.76	17.2	4.66e-158
6	Immune cells	Mono/Macro	M2	LBP	-0.63	13.3	9.04e-158
6	Immune cells	Mono/Macro	M2	NQO1	-0.47	12.2	9.46e-158
6	Immune cells	Mono/Macro	M2	SERPING1	-0.45	18.4	2.02e-157
6	Immune cells	Mono/Macro	M2	PROS1	-0.33	11.0	4.17e-157
6	Immune cells	Mono/Macro	M2	LEAP2	-0.3	10.1	5.89e-157
6	Immune cells	Mono/Macro	M2	CLU	-1.17	21.5	6.28e-157
6	Immune cells	Mono/Macro	M2	CYB5A	-0.47	19.7	2.57e-156
6	Immune cells	Mono/Macro	M2	AKR1C4	-0.97	19.3	3.68e-156
6	Immune cells	Mono/Macro	M2	AADAC	-0.25	5.9	5.21e-156
6	Immune cells	Mono/Macro	M2	FGB	-0.79	16.0	8.23e-156
6	Immune cells	Mono/Macro	M2	FKBP10	-0.25	9.0	2.44e-155
6	Immune cells	Mono/Macro	M2	TM4SF1	-0.34	8.0	4.28e-155
6	Immune cells	Mono/Macro	M2	TMEM176A	-0.55	23.2	9.61e-155
6	Immune cells	Mono/Macro	M2	AGT	-1.29	23.9	1.94e-154
6	Immune cells	Mono/Macro	M2	ORM1	-0.65	12.1	4.15e-154
6	Immune cells	Mono/Macro	M2	TSPAN6	-0.35	8.2	1.14e-153
6	Immune cells	Mono/Macro	M2	KRT18	-1.02	20.5	1.28e-153
6	Immune cells	Mono/Macro	M2	SERPIND1	-0.28	8.3	1.5e-153
6	Immune cells	Mono/Macro	M2	TM4SF4	-0.4	11.1	6.2e-153
6	Immune cells	Mono/Macro	M2	HRG	-0.42	11.0	8.85e-153
6	Immune cells	Mono/Macro	M2	TSC22D1	-0.26	12.5	1.82e-152
6	Immune cells	Mono/Macro	M2	RARRES2	-0.83	17.6	2.86e-152
6	Immune cells	Mono/Macro	M2	ALDH1A1	-0.45	13.6	2.68e-151
6	Immune cells	Mono/Macro	M2	FXYD1	-0.47	12.6	7.32e-151
6	Immune cells	Mono/Macro	M2	GPX2	-0.6	14.2	2.69e-150
6	Immune cells	Mono/Macro	M2	GCHFR	-0.37	15.9	7.4e-149
6	Immune cells	Mono/Macro	M2	GAGE2A	-0.84	15.8	9.33e-149
6	Immune cells	Mono/Macro	M2	ANG	-0.35	12.5	1.17e-148
6	Immune cells	Mono/Macro	M2	MPST	-0.52	20.4	2.3e-148
6	Immune cells	Mono/Macro	M2	FXYD2	-0.47	14.4	4.53e-148
6	Immune cells	Mono/Macro	M2	TNFRSF12A	-0.32	13.2	5.15e-148
6	Immune cells	Mono/Macro	M2	MAL2	-0.46	12.4	5.5e-148
6	Immune cells	Mono/Macro	M2	AGR2	-0.46	10.4	1.55e-147
6	Immune cells	Mono/Macro	M2	PLOD2	-0.28	8.4	2.88e-147
6	Immune cells	Mono/Macro	M2	GCLM	-0.33	15.1	8.42e-147
6	Immune cells	Mono/Macro	M2	PRAP1	-0.79	19.1	1.89e-146
6	Immune cells	Mono/Macro	M2	CDK1	-0.25	7.5	2.24e-146
6	Immune cells	Mono/Macro	M2	HPGD	-0.32	9.6	2.44e-146
6	Immune cells	Mono/Macro	M2	CKS1B	-0.27	15.6	2.59e-146
6	Immune cells	Mono/Macro	M2	SERPINE1	-0.27	12.6	6.22e-146
6	Immune cells	Mono/Macro	M2	GCSH	-0.26	14.6	3.05e-145
6	Immune cells	Mono/Macro	M2	APOH	-1.08	21.8	5.97e-145
6	Immune cells	Mono/Macro	M2	C12orf75	-0.28	12.1	6.81e-145
6	Immune cells	Mono/Macro	M2	DRD4	-0.28	7.6	6.47e-144
6	Immune cells	Mono/Macro	M2	UGDH	-0.35	15.5	1.34e-143
6	Immune cells	Mono/Macro	M2	TOP2A	-0.38	5.6	2.53e-143
6	Immune cells	Mono/Macro	M2	RBP4	-1.25	22.0	6.11e-143
6	Immune cells	Mono/Macro	M2	SPTBN1	-0.32	14.6	3.11e-142
6	Immune cells	Mono/Macro	M2	C8orf4	-0.28	4.0	2.71e-141
6	Immune cells	Mono/Macro	M2	ANGPTL8	-0.85	17.2	3.32e-141
6	Immune cells	Mono/Macro	M2	IGF2	-0.55	18.0	4.52e-141
6	Immune cells	Mono/Macro	M2	S100P	-0.4	11.3	1.63e-140
6	Immune cells	Mono/Macro	M2	HULC	-0.28	9.9	8.41e-140
6	Immune cells	Mono/Macro	M2	COL18A1	-0.28	6.0	2.28e-139
6	Immune cells	Mono/Macro	M2	AKR1C3	-1.11	25.4	2.61e-139
6	Immune cells	Mono/Macro	M2	CD7	-0.69	10.8	2.98e-139
6	Immune cells	Mono/Macro	M2	SLC22A18	-0.35	17.4	3.76e-139
6	Immune cells	Mono/Macro	M2	MGST1	-0.74	20.1	1.79e-138
6	Immune cells	Mono/Macro	M2	APOC3	-0.86	17.1	2.76e-138
6	Immune cells	Mono/Macro	M2	PPP1R16A	-0.26	11.8	3.31e-138
6	Immune cells	Mono/Macro	M2	IDH1	-0.29	23.0	7.06e-138
6	Immune cells	Mono/Macro	M2	TMEM176B	-0.44	24.4	4.85e-137
6	Immune cells	Mono/Macro	M2	CXCL17	-0.7	13.6	2.8e-135
6	Immune cells	Mono/Macro	M2	CES1	-0.31	11.2	1.82e-134
6	Immune cells	Mono/Macro	M2	C3	-0.44	16.4	3.56e-134
6	Immune cells	Mono/Macro	M2	RDX	-0.31	23.6	3.82e-134
6	Immune cells	Mono/Macro	M2	APOM	-1.36	29.6	6.66e-134
6	Immune cells	Mono/Macro	M2	CSF1	-0.27	9.4	7.92e-134
6	Immune cells	Mono/Macro	M2	STMN1	-0.64	26.9	9.51e-134
6	Immune cells	Mono/Macro	M2	ACOT13	-0.29	19.3	7.43e-132
6	Immune cells	Mono/Macro	M2	C4BPB	-0.25	5.6	7.43e-132
6	Immune cells	Mono/Macro	M2	TRAC	-1.03	10.3	1.16e-131
6	Immune cells	Mono/Macro	M2	TF	-1.39	34.9	1.51e-131
6	Immune cells	Mono/Macro	M2	EBP	-0.33	17.9	2.97e-131
6	Immune cells	Mono/Macro	M2	CD27	-0.45	3.5	3.14e-131
6	Immune cells	Mono/Macro	M2	IER3	0.84	83.8	2.06e-130
6	Immune cells	Mono/Macro	M2	LILRB5	-0.28	8.9	6.62e-130
6	Immune cells	Mono/Macro	M2	TTR	-1.28	27.9	1.14e-129
6	Immune cells	Mono/Macro	M2	VCAM1	-0.3	8.3	2.2e-129
6	Immune cells	Mono/Macro	M2	AMBP	-1.43	31.0	2.77e-129
6	Immune cells	Mono/Macro	M2	NR2F2	-0.28	4.4	5.75e-129
6	Immune cells	Mono/Macro	M2	SERPINA6	-0.26	8.3	1.07e-128
6	Immune cells	Mono/Macro	M2	ITM2A	-0.63	9.1	2.95e-128
6	Immune cells	Mono/Macro	M2	AKR1B10	-0.71	17.4	5.73e-128
6	Immune cells	Mono/Macro	M2	SLC38A1	-0.31	14.9	5.47e-127
6	Immune cells	Mono/Macro	M2	SPI1	0.75	70.4	1.03e-126
6	Immune cells	Mono/Macro	M2	STEAP1	-0.29	8.7	1.39e-126
6	Immune cells	Mono/Macro	M2	HIST1H1C	-0.45	21.5	2.32e-126
6	Immune cells	Mono/Macro	M2	PRDX4	-0.48	28.4	1.78e-125
6	Immune cells	Mono/Macro	M2	IGF1	-0.3	7.4	1.74e-124
6	Immune cells	Mono/Macro	M2	IGFBP3	-0.29	3.7	2.44e-124
6	Immune cells	Mono/Macro	M2	LAIR2	-0.33	2.1	7.36e-124
6	Immune cells	Mono/Macro	M2	MEG3	-0.28	10.9	8.86e-124
6	Immune cells	Mono/Macro	M2	RNF5	-0.28	19.5	1.09e-123
6	Immune cells	Mono/Macro	M2	IFNG	-0.82	1.8	1.55e-123
6	Immune cells	Mono/Macro	M2	TREM2	-0.33	13.1	2.33e-123
6	Immune cells	Mono/Macro	M2	FABP4	-1.04	9.0	2.78e-123
6	Immune cells	Mono/Macro	M2	CENPF	-0.26	6.9	4.35e-123
6	Immune cells	Mono/Macro	M2	PTTG1	-0.4	15.9	4.99e-123
6	Immune cells	Mono/Macro	M2	MS4A6A	0.67	77.8	3.24e-122
6	Immune cells	Mono/Macro	M2	PTGR1	-0.26	9.4	3.97e-122
6	Immune cells	Mono/Macro	M2	CXCL8	1.31	73.8	7.83e-122
6	Immune cells	Mono/Macro	M2	RCN1	-0.29	18.5	9.02e-122
6	Immune cells	Mono/Macro	M2	MTTP	-0.25	7.5	1.49e-121
6	Immune cells	Mono/Macro	M2	TRBC1	-1.03	8.5	4.44e-121
6	Immune cells	Mono/Macro	M2	CCL20	-0.4	19.1	1.22e-120
6	Immune cells	Mono/Macro	M2	CD209	-0.28	8.8	1.25e-120
6	Immune cells	Mono/Macro	M2	MMP19	-0.25	9.4	3.18e-120
6	Immune cells	Mono/Macro	M2	HMGCS1	-0.31	16.5	3.23e-120
6	Immune cells	Mono/Macro	M2	XCL1	-0.28	2.8	6.91e-120
6	Immune cells	Mono/Macro	M2	ID1	-0.26	11.5	1.84e-118
6	Immune cells	Mono/Macro	M2	CD2	-1.11	12.5	4.12e-118
6	Immune cells	Mono/Macro	M2	TNFRSF4	-0.78	10.6	9.03e-118
6	Immune cells	Mono/Macro	M2	PRDX2	-0.57	41.1	9.63e-117
6	Immune cells	Mono/Macro	M2	IGFBP1	-0.58	13.9	1.85e-116
